carte_la_plus_petite,derniere_carte,nombre_joueurs,temps_attente
5,-1,2,5.958088652260813
6,5,2,13.474963584166456
11,6,2,4.171668617845741
22,11,2,11.585843420253054
38,22,2,2.197179970214261
45,38,2,2.828718883858909
48,45,2,10.013512471529323
75,48,2,10.51430400407681
91,75,2,10.028385321755023
93,91,2,7.176372622766323
16,-1,3,12.433591932631922
32,16,3,5.252523563291572
49,32,3,1.1359149581247618
51,49,3,4.72047712357807
56,51,3,13.593984697726214
58,56,3,3.445022606287381
61,58,3,13.39558701731577
88,61,3,3.122249015369025
94,88,3,14.300231206525515
97,94,3,10.352659728047986
14,-1,4,9.950731455091159
26,14,4,1.9262207315063644
40,26,4,4.918933104482017
46,40,4,5.932000061367546
56,46,4,10.404439172198087
64,56,4,8.607630708804274
68,64,4,2.667905899606218
71,68,4,10.935566446193434
84,71,4,5.409090704919883
96,84,4,14.755656827498308
3,-1,2,9.390928054087393
21,3,2,10.609069233306533
29,21,2,13.466873783113913
35,29,2,4.973924268560301
74,35,2,6.2904735969605
82,74,2,11.712401010847442
89,82,2,10.265863796008174
91,89,2,7.843855297441399
97,91,2,10.407680536850082
100,97,2,3.7042490449601804
7,-1,4,12.691854153700376
23,7,4,11.690351842638345
25,23,4,14.182907203773176
49,25,4,4.00955750901477
53,49,4,4.0886583855758705
54,53,4,5.568133528159624
55,54,4,10.539496508569592
62,55,4,11.859291120742538
70,62,4,12.39841421196815
96,70,4,14.948758069606635
13,-1,4,2.9517936045423347
23,13,4,10.025287132796219
40,23,4,3.151600649630548
45,40,4,4.173570935573597
49,45,4,14.783304335284459
52,49,4,1.596194485801471
53,52,4,12.654114981172896
61,53,4,14.308281789919212
77,61,4,6.846572140522603
93,77,4,5.371743293641166
37,-1,5,7.938841475121366
58,37,5,9.357627865915354
60,58,5,11.032966281407509
73,60,5,14.20364908184892
74,73,5,8.654898164924793
78,74,5,6.661958283236427
81,78,5,4.749328460262875
84,81,5,2.2649260135529787
94,84,5,7.882505376341792
100,94,5,6.114249802545892
3,-1,4,12.482940498448595
4,3,4,6.691477190462724
6,4,4,12.900250100647177
15,6,4,7.77154909089913
24,15,4,2.6179418546766797
25,24,4,14.39977231097169
45,25,4,7.349891765039294
56,45,4,12.887270882609558
63,56,4,5.327440290209143
96,63,4,1.2365451724271053
6,-1,4,14.712669530983723
16,6,4,10.203196516869015
29,16,4,4.328432331230181
32,29,4,6.51756160708398
39,32,4,12.174360777309357
65,39,4,1.754144533200716
77,65,4,9.528063313382887
78,77,4,8.696508112647358
84,78,4,6.912047715938024
90,84,4,11.090148179046349
5,-1,3,13.128509765820043
17,5,3,8.98627892798941
27,17,3,12.514646303786769
53,27,3,13.216144125622026
63,53,3,13.262212170673418
75,63,3,9.230029531505236
76,75,3,6.804885044028659
93,76,3,5.3810087535604065
96,93,3,2.479811429111423
100,96,3,13.730253128228975
1,-1,5,9.463743562500621
29,1,5,12.425017778272471
35,29,5,12.421173479713971
43,35,5,4.773184292846166
54,43,5,10.541280012975475
65,54,5,9.220927111325441
69,65,5,7.786377429968484
74,69,5,3.8948731132073924
79,74,5,10.689920759589121
87,79,5,7.059014106450787
1,-1,5,7.710719619051983
3,1,5,11.71413795066929
30,3,5,11.260558115578686
31,30,5,4.678165945646277
41,31,5,1.6754886772714421
66,41,5,4.565924901264216
72,66,5,4.772315266759291
79,72,5,4.7889050363798145
84,79,5,4.31084845584667
88,84,5,7.561775059713042
38,-1,4,12.7495506039849
44,38,4,6.966463110308592
59,44,4,9.993578206019823
62,59,4,12.732306322515717
69,62,4,12.223573482507847
76,69,4,7.991823177233808
80,76,4,8.84314795283338
87,80,4,9.4224319237776
88,87,4,2.8076153178738767
99,88,4,7.762353987864472
18,-1,3,11.32218275316682
26,18,3,1.874193495559878
32,26,3,6.523745451781357
38,32,3,2.02343647878316
45,38,3,9.579108704397607
64,45,3,2.577599040443152
67,64,3,12.240277900263186
75,67,3,11.528111129543358
97,75,3,1.299273043819566
98,97,3,12.418020303816228
1,-1,4,14.348085068434361
5,1,4,7.156264399572691
6,5,4,12.46681778437524
17,6,4,3.9227535277266217
27,17,4,8.5836013593734
43,27,4,5.672555181712498
56,43,4,2.259293725475893
83,56,4,5.823837203817003
88,83,4,2.2011103864391064
91,88,4,4.518992066448504
15,-1,3,1.6506758297352935
24,15,3,12.359318464244941
27,24,3,9.27478786358423
29,27,3,6.311969476471248
49,29,3,8.039156244505998
56,49,3,14.64057951304606
58,56,3,13.951118459041755
72,58,3,11.614163814553951
87,72,3,1.6415118415695304
96,87,3,8.89310952238787
3,-1,5,2.166815947409362
7,3,5,11.726284580101831
20,7,5,9.80723293042812
29,20,5,3.043576636006545
33,29,5,8.089610586567144
35,33,5,5.401381236157779
36,35,5,10.237552329614644
50,36,5,6.465565621552502
88,50,5,11.959108354399257
91,88,5,7.146574868210665
1,-1,5,3.031776714467008
20,1,5,4.530578610297262
22,20,5,13.059667567634257
36,22,5,13.490742372365782
37,36,5,3.04955154491162
46,37,5,10.148120695616772
59,46,5,7.050840473612729
60,59,5,2.330436266799655
93,60,5,4.924194589246839
95,93,5,5.183547113991284
1,-1,3,2.2481939500724364
20,1,3,4.327084452008939
30,20,3,7.861657993147563
41,30,3,10.542766304755212
51,41,3,5.740303065200807
52,51,3,2.887402888110951
61,52,3,13.609025611680927
70,61,3,1.0246499525450732
88,70,3,3.6946678134164435
99,88,3,10.912231353127689
3,-1,4,12.585831955666425
15,3,4,13.614465059100404
25,15,4,1.8906454211194705
35,25,4,1.8408906610249856
37,35,4,4.2936013278395455
44,37,4,11.440965127131966
61,44,4,5.24551411331162
84,61,4,5.462235226623392
87,84,4,10.033768365064367
92,87,4,3.1330646928870705
21,-1,4,5.931435994791289
32,21,4,12.004490543897083
33,32,4,5.077854960688652
47,33,4,8.866049762560918
53,47,4,8.725159672815957
54,53,4,1.9350001206502363
69,54,4,4.867978382769658
73,69,4,9.805917688199944
77,73,4,14.484403409341635
91,77,4,6.772417858530222
4,-1,5,2.657725701443262
6,4,5,3.3379672717964697
20,6,5,9.102583541960557
38,20,5,10.232801314454363
43,38,5,4.584478045320977
47,43,5,5.524010923118306
54,47,5,4.6094966080307005
77,54,5,6.396427706515182
78,77,5,7.566502643963858
86,78,5,1.2806441098573387
8,-1,4,12.16533125706369
11,8,4,8.1350969442124
16,11,4,4.955996323326111
32,16,4,1.3255430602124603
48,32,4,14.227737756532644
55,48,4,10.635615820669063
57,55,4,2.9818473998894475
73,57,4,11.640185855393263
90,73,4,6.445560452001134
91,90,4,12.620384028872115
3,-1,2,7.613514345099135
5,3,2,5.86608281713149
11,5,2,7.560260569692824
22,11,2,9.884043450430461
24,22,2,7.989235759955662
32,24,2,1.782188302045558
35,32,2,1.3478595026883362
59,35,2,11.948880518694908
85,59,2,6.104233663406364
88,85,2,1.6763789398052586
9,-1,5,4.997795589933129
16,9,5,1.3134507095156858
18,16,5,4.747817959391388
28,18,5,7.307102944406901
31,28,5,14.217766690043701
45,31,5,8.614436664130853
47,45,5,4.028419705638559
52,47,5,10.289851396899346
61,52,5,4.188544031463282
69,61,5,1.4623299218844708
6,-1,4,13.032010511861374
33,6,4,6.97136806180686
41,33,4,4.356352454567558
48,41,4,11.969157094176232
49,48,4,12.568776413214685
52,49,4,11.004202147605945
54,52,4,8.628148792459648
60,54,4,8.399226604003815
86,60,4,3.0817730253637077
90,86,4,6.635120337865916
12,-1,2,3.350355504271139
68,12,2,2.9616857129732095
73,68,2,10.445921355189093
82,73,2,8.359999529612836
85,82,2,11.490003606717591
87,85,2,3.759591826289812
88,87,2,6.78857525091002
91,88,2,13.559627967162923
94,91,2,5.845345872503463
95,94,2,9.78199690967332
1,-1,4,11.07062137519313
13,1,4,11.654483502874466
45,13,4,3.3126028071666695
48,45,4,1.0495745474076756
51,48,4,2.0891795971725533
64,51,4,9.833692601776162
80,64,4,11.003421256784003
89,80,4,6.774428021143632
90,89,4,6.104690289532922
95,90,4,13.412187213030967
2,-1,3,3.7766938031391186
13,2,3,12.976864998642148
14,13,3,10.118614635901961
18,14,3,6.339478505758024
22,18,3,13.566831355989605
31,22,3,8.076132728696098
32,31,3,7.493727632964397
49,32,3,8.652292761232456
63,49,3,11.853146378697584
87,63,3,7.29192341888374
7,-1,2,3.686919839272982
18,7,2,4.223671447861945
22,18,2,6.079266787891832
26,22,2,10.774758488707686
33,26,2,3.435253395938026
36,33,2,11.092773379166916
39,36,2,14.459572595064804
50,39,2,5.030195350254493
60,50,2,11.61964445426034
75,60,2,6.797578417447165
15,-1,2,11.335580880699014
19,15,2,14.689716435213386
30,19,2,14.022222868958103
35,30,2,2.601294240933343
37,35,2,14.908753241580232
38,37,2,12.670292976211249
72,38,2,9.171461015620649
79,72,2,2.982171395411746
88,79,2,8.963328436542735
96,88,2,1.806838030149917
5,-1,4,6.923954199973268
10,5,4,13.812852998694897
18,10,4,1.740643536801599
29,18,4,1.5404477818979785
38,29,4,13.339633848738382
46,38,4,10.118242241947627
49,46,4,12.71652007703756
52,49,4,13.040485045548584
67,52,4,1.348723401325509
94,67,4,7.005334624600918
4,-1,3,9.801868453291515
8,4,3,7.749419149300204
11,8,3,11.886586484934643
13,11,3,6.282163883243246
31,13,3,12.098197857492067
42,31,3,7.411368385476453
46,42,3,4.54535949729423
55,46,3,2.893121319141036
56,55,3,8.166818107187193
94,56,3,2.8005120483440864
5,-1,5,3.830595510353843
16,5,5,11.756064974346595
22,16,5,10.602419736512394
46,22,5,13.216087972185443
52,46,5,13.798579804430231
60,52,5,6.461331048867411
73,60,5,13.933937035516664
75,73,5,7.945713491419693
84,75,5,10.084252470880946
87,84,5,7.01000082775791
8,-1,3,1.0626049794640013
13,8,3,8.132108080334373
17,13,3,12.066136663373022
32,17,3,9.050531266658345
42,32,3,13.143051288055005
45,42,3,9.42474758853009
50,45,3,13.851596387474384
51,50,3,5.733244711131088
86,51,3,8.62121031355311
99,86,3,2.5269033148800055
21,-1,3,5.250520994738533
22,21,3,12.254745868419043
29,22,3,10.429724625855513
44,29,3,1.960494094215973
49,44,3,6.340553572066265
62,49,3,9.059383120493221
67,62,3,13.096733571398714
68,67,3,8.902373002715127
83,68,3,12.645539476131855
86,83,3,10.916443113077724
17,-1,5,6.426256657402902
18,17,5,9.597714600907954
31,18,5,3.6959528629660925
34,31,5,3.3247182811262377
53,34,5,6.396942749665962
60,53,5,3.0955324460251377
73,60,5,14.138368714048099
78,73,5,2.4652856026494128
79,78,5,11.672051176619664
83,79,5,6.552913835396202
7,-1,3,9.587754479564875
13,7,3,3.942297327060584
20,13,3,7.073189199410531
21,20,3,1.3823873132208182
30,21,3,1.2697005744003251
74,30,3,12.739061567899123
75,74,3,1.702413177852425
76,75,3,10.546282872783268
94,76,3,6.498929056247234
97,94,3,8.008223236086325
23,-1,4,8.650888516999117
25,23,4,13.2101294410117
32,25,4,4.209900217563887
33,32,4,4.453496730924575
40,33,4,4.975976577096448
51,40,4,9.568674073267552
61,51,4,5.596526140037296
83,61,4,5.30206307340626
94,83,4,10.777133539631743
97,94,4,10.98806849412265
2,-1,3,8.78209001743056
7,2,3,10.404868196171034
8,7,3,4.067990530459481
42,8,3,10.750804115366734
47,42,3,14.717907062151596
49,47,3,5.6219421406998515
50,49,3,2.0005755220284813
51,50,3,9.573817525143125
69,51,3,10.266843507785406
77,69,3,1.95213050601069
5,-1,5,4.913954106950127
12,5,5,11.238245992441087
18,12,5,14.879547529923528
41,18,5,8.276769313155704
50,41,5,13.455278187364948
61,50,5,10.43377328712572
66,61,5,9.004211975227651
80,66,5,12.685014563996202
88,80,5,7.437594422971497
100,88,5,4.834524007756837
16,-1,4,13.841977884750289
23,16,4,11.46709587051739
35,23,4,12.870576154363603
39,35,4,1.1336579909863378
53,39,4,1.0824658835300973
66,53,4,3.2000522220047936
71,66,4,11.18687876926967
73,71,4,12.511459142746114
97,73,4,10.02498764863895
98,97,4,2.4213180898337443
6,-1,2,8.271678915680758
15,6,2,12.537820981229531
17,15,2,10.055556764931012
28,17,2,14.675278235521796
40,28,2,9.611078544981766
44,40,2,12.110983823768711
73,44,2,14.059489921391204
82,73,2,2.7730657080268672
92,82,2,5.02452186297869
93,92,2,4.6356943002236575
2,-1,5,4.870409054743054
39,2,5,13.414561102778382
48,39,5,1.4984717622825547
50,48,5,4.836869181444021
51,50,5,13.470560993114571
53,51,5,9.36323935734564
61,53,5,2.2241118455187765
76,61,5,6.916187846469181
93,76,5,1.1468132289995228
94,93,5,12.522172450182397
4,-1,5,8.375993917553323
29,4,5,2.6417561252951764
30,29,5,6.7154484731645905
45,30,5,3.7719738682699235
52,45,5,8.334360624176059
61,52,5,14.916384628392422
79,61,5,4.07822857293745
85,79,5,10.45731161860611
89,85,5,11.454198099814285
100,89,5,8.409247138039515
4,-1,2,10.426661074993293
33,4,2,3.8691578358928087
40,33,2,9.038919659686425
46,40,2,4.586830861790452
50,46,2,7.487061029918033
62,50,2,8.20031179417246
63,62,2,14.414543008972188
72,63,2,11.281187175682788
78,72,2,12.899309688826573
91,78,2,1.9395620335313046
3,-1,4,11.786686850776892
29,3,4,4.069362649511399
35,29,4,8.314123189648392
54,35,4,1.4280286164550395
60,54,4,8.151095530539859
71,60,4,7.971879077075622
74,71,4,7.059452670808918
75,74,4,2.578731358395925
86,75,4,2.434663753415693
96,86,4,5.698636715321037
5,-1,4,14.832844822057666
16,5,4,2.2623388557133812
43,16,4,13.935056179330047
49,43,4,6.131755671292732
83,49,4,4.9679339463275465
84,83,4,12.595871692348723
87,84,4,14.879987793299716
97,87,4,7.0964786893786265
98,97,4,11.305634601836452
99,98,4,8.859598370566992
6,-1,5,2.0181517951829777
8,6,5,11.426994616098227
14,8,5,5.145824492908989
19,14,5,2.012507335206462
21,19,5,5.267853160552021
45,21,5,7.9013346688768245
63,45,5,7.870924660991882
70,63,5,7.359951097260547
89,70,5,4.190744605509864
96,89,5,5.0568603801225
6,-1,4,9.109191980679393
23,6,4,13.144685333894193
33,23,4,3.8115114700191586
34,33,4,2.928543713102675
40,34,4,11.60749362001012
53,40,4,3.1196102796311824
57,53,4,8.724604846495716
68,57,4,2.357280973983518
74,68,4,12.379376722962492
78,74,4,5.77185975748418
13,-1,3,7.284406278708373
31,13,3,6.308990260990118
35,31,3,3.413339487561406
38,35,3,3.9581055163692827
43,38,3,2.3563174660992923
46,43,3,9.854414533469585
71,46,3,5.250588795194127
73,71,3,5.3313656044442395
76,73,3,3.5349185024000835
85,76,3,6.395937813974944
8,-1,4,10.420385058350318
9,8,4,14.143557987784652
13,9,4,1.2293719609756075
24,13,4,3.349212504046317
42,24,4,7.104839849169945
46,42,4,2.8522407955385267
59,46,4,2.5011554832783975
78,59,4,12.201029976048805
88,78,4,2.7938248395505347
99,88,4,2.272338269657444
5,-1,3,13.271425388701264
6,5,3,4.571329236190763
8,6,3,6.848040839140673
34,8,3,2.029822967823928
50,34,3,12.370485636136294
53,50,3,1.457429861821364
62,53,3,3.379324786867159
68,62,3,5.110705126536416
79,68,3,6.154467609153183
96,79,3,4.26365073697078
4,-1,4,12.241089225094557
8,4,4,9.49254080903422
12,8,4,8.486577502237523
13,12,4,3.90677630097327
34,13,4,10.84446330776128
36,34,4,10.171160114276988
49,36,4,5.564992907040318
65,49,4,2.6369683482938004
67,65,4,9.200603224376568
77,67,4,12.230230256646335
7,-1,2,7.344924781671905
22,7,2,5.885469692477834
36,22,2,12.111619011146136
42,36,2,9.978827931006094
54,42,2,1.9305019417722893
64,54,2,5.868243646223007
76,64,2,10.279313949863296
81,76,2,14.618921571616774
91,81,2,1.7159827928969982
100,91,2,10.649502148862533
6,-1,3,4.775812348931822
13,6,3,5.623281094262584
17,13,3,3.354675276115877
55,17,3,4.112862880191837
56,55,3,4.1528701767908585
61,56,3,4.858258200000147
64,61,3,2.106542174997798
71,64,3,4.220134639047557
82,71,3,14.02845026674079
86,82,3,11.504911524993208
6,-1,2,13.832256690862412
18,6,2,11.067547874645095
25,18,2,5.708249143554538
29,25,2,7.1481227411847685
44,29,2,13.975744057101245
46,44,2,13.534403830673874
78,46,2,4.705684867230632
94,78,2,6.5959373509758805
98,94,2,13.874977493483481
99,98,2,13.679140769903585
17,-1,5,9.678867135434668
23,17,5,2.1168635398102253
30,23,5,12.964118140596252
50,30,5,4.562533994302903
61,50,5,3.0353393615525683
62,61,5,4.546232542094204
69,62,5,7.126963991673811
76,69,5,6.365732562570657
79,76,5,6.215956815061378
90,79,5,9.930350803675406
9,-1,3,5.993457522019894
13,9,3,11.129500503692666
33,13,3,10.976005767610301
47,33,3,3.7576205077640563
49,47,3,14.206104188084748
55,49,3,14.960094239784604
57,55,3,1.7802260929751972
66,57,3,6.693323885653719
95,66,3,2.0392973713239417
97,95,3,7.362860427738843
13,-1,2,8.468911050606977
16,13,2,3.302055141497596
24,16,2,10.985615227232529
29,24,2,10.800773813842687
31,29,2,1.1686593407129278
33,31,2,4.358546588500536
59,33,2,3.680274723570786
86,59,2,5.1634089939185746
89,86,2,7.673185178240146
93,89,2,7.9129579187773675
15,-1,4,6.898347240759496
22,15,4,14.2087760227049
30,22,4,12.328944756138252
36,30,4,6.15764086604598
40,36,4,1.0267197158457828
51,40,4,4.9325283166847775
59,51,4,14.636816549222548
64,59,4,4.938435551909165
92,64,4,11.784085687238406
93,92,4,9.665400228121753
11,-1,4,8.600423229961716
12,11,4,12.399004514360321
33,12,4,12.776754339492062
40,33,4,7.307264950028886
43,40,4,5.08111621286899
59,43,4,9.177112687966053
67,59,4,12.969162809894609
70,67,4,3.6004550667450586
71,70,4,3.7757652798952837
93,71,4,8.692848522773227
14,-1,2,3.4297774713669433
15,14,2,10.926654346323492
18,15,2,9.100147926867713
24,18,2,9.251629684979548
32,24,2,8.025639773683018
48,32,2,7.958460333410178
56,48,2,5.086178625311254
60,56,2,13.861307431265512
83,60,2,4.69392548430534
87,83,2,6.305301434420494
23,-1,3,11.129991643612893
31,23,3,9.493445654205079
47,31,3,1.0411747293749158
49,47,3,1.2796818376360743
54,49,3,1.000821385737682
61,54,3,5.629208570464193
71,61,3,2.4351901617384373
95,71,3,3.5194286687077536
97,95,3,2.5148284515170434
99,97,3,4.810321160154337
1,-1,3,13.325726925716513
9,1,3,4.222076942888905
10,9,3,3.711708636858043
12,10,3,4.591751418521831
17,12,3,2.577128460905852
39,17,3,5.838720613468376
48,39,3,1.9640746832335407
71,48,3,14.897394397138342
77,71,3,11.975373930441199
92,77,3,11.68734003703169
10,-1,4,12.935611210287403
19,10,4,3.797227409228748
29,19,4,5.19241025840724
45,29,4,7.670089863574562
59,45,4,10.732524122003763
66,59,4,3.5960804982363976
81,66,4,6.095897963359841
89,81,4,1.652752871599375
91,89,4,11.269158031220876
95,91,4,8.700647421883948
6,-1,4,6.260747958290032
8,6,4,2.6026561115243894
10,8,4,9.56020376775243
33,10,4,11.666967927623173
41,33,4,12.860385745211865
57,41,4,2.8083831812146958
65,57,4,12.256834912377006
88,65,4,13.270257048370446
92,88,4,12.769557022262392
100,92,4,14.128209218744336
27,-1,5,13.14228908190348
37,27,5,4.032644191078584
42,37,5,3.9712005913705672
44,42,5,9.024599958498232
65,44,5,14.464101448781719
71,65,5,5.404738008561398
77,71,5,7.462585329589183
89,77,5,7.893944018604392
92,89,5,10.438870861473772
95,92,5,14.447613879785722
29,-1,5,1.807434044558491
50,29,5,13.988249626828555
55,50,5,5.626311043859074
63,55,5,7.059315577839623
66,63,5,14.201616713722252
68,66,5,2.2423043911055123
78,68,5,9.774089544279912
79,78,5,2.0337964258853525
87,79,5,11.726376109833675
90,87,5,13.170592644741472
1,-1,3,1.8569800711170827
21,1,3,6.834793343817283
27,21,3,2.3686800893886364
34,27,3,5.940660036770384
51,34,3,9.602632838392317
53,51,3,1.0388727223183236
54,53,3,9.503276936681935
65,54,3,2.788982587677804
95,65,3,8.3452267650688
100,95,3,5.721613985212068
14,-1,3,9.424765597413817
15,14,3,11.814351325907129
43,15,3,9.928692083958024
56,43,3,1.258476170991616
64,56,3,4.611020271385882
72,64,3,1.5594192252141759
73,72,3,4.407785935692109
78,73,3,11.648629145412814
80,78,3,10.396959193710716
84,80,3,9.104010209850102
22,-1,3,4.816878428942816
23,22,3,10.452237372169135
24,23,3,10.586059794593595
40,24,3,5.22393384670448
64,40,3,12.54575770608504
66,64,3,12.751105645872991
71,66,3,3.6780814215641024
75,71,3,12.090433898931591
80,75,3,5.6141701386212475
93,80,3,5.593017815425586
3,-1,2,2.464163143511633
6,3,2,2.840599768048591
28,6,2,7.973151562578162
30,28,2,7.535203726597619
43,30,2,9.87570032520849
46,43,2,14.852850925947456
71,46,2,10.812284784417319
73,71,2,7.514675139207862
74,73,2,6.298012248112267
100,74,2,13.35576549074106
1,-1,4,14.158363834014628
4,1,4,14.685661086294928
19,4,4,3.3578425981912807
27,19,4,2.3311205727041964
32,27,4,7.8534249986096984
41,32,4,8.92504435088118
91,41,4,4.534806513942774
